OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
09-Aug-15,13-Jul-02,SO47497,370,14170,7,1,2
17-Oct-15,13-Jul-02,SO47847,368,16278,8,1,1
14-Aug-15,13-Jul-02,SO47178,383,14026,1,1,1
18-Aug-15,13-Jul-02,SO47215,368,28836,6,1,2
27-Aug-15,13-Jul-02,SO47309,377,13316,4,1,1
17-Sep-15,13-Jul-02,SO47565,377,15697,8,1,1
24-Sep-15,13-Jul-02,SO47614,330,15302,4,1,1
08-May-15,14-Jul-02,SO47102,370,13424,1,1,2
17-Oct-15,14-Jul-02,SO47849,322,15342,4,1,2
19-Oct-15,14-Jul-02,SO47867,360,12991,9,1,2
24-Oct-15,14-Jul-02,SO47904,377,16562,10,1,1
23-Sep-15,14-Jul-02,SO47611,330,26140,9,1,1
08-Mar-15,15-Jul-02,SO47087,377,13383,1,1,2
08-Dec-15,15-Jul-02,SO47162,371,21418,9,1,2
13-Oct-15,15-Jul-02,SO47821,352,13038,9,1,2
29-Oct-15,15-Jul-02,SO47942,336,26167,9,1,1
13-Aug-15,15-Jul-02,SO47169,352,26281,4,1,1
13-Sep-15,15-Jul-02,SO47538,379,13449,1,1,1
14-Sep-15,15-Jul-02,SO47553,354,12698,9,1,1
09-Mar-15,16-Jul-02,SO47475,369,21945,9,1,2
11-Mar-15,16-Jul-02,SO48107,370,22580,9,1,2
10-Jul-15,16-Jul-02,SO47776,352,13007,9,1,2
09-Oct-15,16-Jul-02,SO47513,368,15675,8,1,1
24-Aug-15,16-Jul-02,SO47271,381,18140,8,1,1
25-Aug-15,16-Jul-02,SO47286,328,19944,8,1,1
20-Sep-15,16-Jul-02,SO47588,379,16428,10,1,2
28-Sep-15,16-Jul-02,SO47640,354,26317,1,1,1
08-Sep-15,17-Jul-02,SO47140,356,26290,4,1,1
11-Sep-15,17-Jul-02,SO48139,370,22857,9,1,2
10-Dec-15,17-Jul-02,SO47804,370,22178,9,1,2
13-Oct-15,17-Jul-02,SO47811,352,12271,10,1,1
18-Oct-15,17-Jul-02,SO47855,354,12987,9,1,2
24-Oct-15,17-Jul-02,SO47907,369,21999,9,1,1
24-Oct-15,17-Jul-02,SO47909,356,12999,9,1,1
29-Oct-15,17-Jul-02,SO47940,354,12994,9,1,2
30-Oct-15,17-Jul-02,SO47949,377,13477,4,1,2
18-Aug-15,17-Jul-02,SO47214,389,19195,10,1,2
22-Aug-15,17-Jul-02,SO47257,368,14141,7,1,1
23-Aug-15,17-Jul-02,SO47268,375,21402,9,1,1
24-Aug-15,17-Jul-02,SO47275,338,19076,7,1,2
26-Aug-15,17-Jul-02,SO47294,383,18139,8,1,1
30-Aug-15,17-Jul-02,SO47334,369,21557,9,1,1
16-Sep-15,17-Jul-02,SO47562,377,21944,9,1,2
08-Apr-15,18-Jul-02,SO47095,370,25095,6,1,1
08-May-15,18-Jul-02,SO47105,371,13319,1,1,1
08-Jun-15,18-Jul-02,SO47110,370,28850,6,1,2
11-Jul-15,18-Jul-02,SO48126,387,14115,1,1,1
09-Nov-15,18-Jul-02,SO47524,370,21567,9,1,1
29-Oct-15,18-Jul-02,SO47938,371,21969,9,1,2
24-Oct-15,19-Jul-02,SO47905,373,29336,6,1,2
25-Oct-15,19-Jul-02,SO47918,362,13006,9,1,1
26-Oct-15,19-Jul-02,SO47919,381,17216,7,1,2
13-Aug-15,19-Jul-02,SO47175,368,13812,7,1,1
31-Aug-15,19-Jul-02,SO47348,330,26028,9,1,2
19-Sep-15,19-Jul-02,SO47584,340,19194,7,1,2
08-May-15,20-Jul-02,SO47103,368,13369,1,1,1
09-Jun-15,20-Jul-02,SO47487,377,16427,10,1,1
11-Jun-15,20-Jul-02,SO48122,369,22207,9,1,1
09-Aug-15,20-Jul-02,SO47499,377,21572,9,1,2
30-Oct-15,20-Jul-02,SO47953,369,21974,9,1,2
13-Aug-15,20-Jul-02,SO47170,377,21228,9,1,2
31-Aug-15,20-Jul-02,SO47345,356,12583,9,1,1
20-Sep-15,20-Jul-02,SO47594,342,26154,9,1,2
24-Sep-15,20-Jul-02,SO47613,387,14037,4,1,1
09-Jun-15,21-Jul-02,SO47489,368,21888,9,1,1
10-Aug-15,21-Jul-02,SO47779,375,16269,8,1,1
13-Oct-15,21-Jul-02,SO47819,375,21968,9,1,2
10-Apr-15,22-Jul-02,SO47758,371,16550,10,1,2
08-Dec-15,22-Jul-02,SO47163,362,12671,9,1,2
25-Aug-15,22-Jul-02,SO47285,373,29135,6,1,2
27-Aug-15,22-Jul-02,SO47314,362,12673,9,1,1
17-Sep-15,22-Jul-02,SO47566,389,24613,9,1,1
09-Apr-15,23-Jul-02,SO47480,371,21568,9,1,1
11-Apr-15,23-Jul-02,SO48109,369,13489,1,1,2
11-May-15,23-Jul-02,SO48110,371,16307,8,1,2
10-Sep-15,23-Jul-02,SO47785,356,28708,7,1,1
08-Oct-15,23-Jul-02,SO47147,375,13324,4,1,1
15-Oct-15,23-Jul-02,SO47831,362,12281,10,1,2
23-Oct-15,23-Jul-02,SO47899,358,12996,9,1,2
15-Nov-15,23-Jul-02,SO48176,336,15379,4,1,2
18-Aug-15,23-Jul-02,SO47213,377,16287,10,1,2
16-Sep-15,23-Jul-02,SO47561,320,15328,4,1,1
09-Aug-15,24-Jul-02,SO47501,360,12214,10,1,1
19-Oct-15,24-Jul-02,SO47865,352,12701,9,1,2
25-Aug-15,24-Jul-02,SO47280,352,11615,10,1,2
31-Aug-15,24-Jul-02,SO47340,369,13401,4,1,2
11-May-15,25-Jul-02,SO48115,320,26442,9,1,2
10-Aug-15,25-Jul-02,SO47780,381,14105,4,1,1
11-Aug-15,25-Jul-02,SO48132,352,26521,1,1,2
10-Nov-15,25-Jul-02,SO47797,371,21986,9,1,1
21-Sep-15,25-Jul-02,SO47596,373,16199,8,1,1
26-Sep-15,25-Jul-02,SO47636,330,26142,9,1,2
11-Aug-15,26-Jul-02,SO48136,354,13082,9,1,1
11-Oct-15,26-Jul-02,SO48147,377,22845,9,1,1
11-Dec-15,26-Jul-02,SO48160,371,14848,7,1,2
13-Oct-15,26-Jul-02,SO47818,324,15364,1,1,2
22-Oct-15,26-Jul-02,SO47893,371,25989,6,1,1
14-Nov-15,26-Jul-02,SO48169,377,13653,1,1,1
14-Sep-15,26-Jul-02,SO47549,342,19256,7,1,2
09-Jan-15,27-Jul-02,SO47460,320,19255,7,1,2
10-Apr-15,27-Jul-02,SO47756,354,12272,10,1,2
11-May-15,27-Jul-02,SO48112,371,13712,1,1,1
09-Aug-15,27-Jul-02,SO47494,373,15927,8,1,2
09-Oct-15,27-Jul-02,SO47514,377,15684,8,1,2
11-Dec-15,27-Jul-02,SO48164,328,26438,9,1,1
14-Oct-15,27-Jul-02,SO47825,320,20560,8,1,2
19-Nov-15,27-Jul-02,SO48200,358,26537,1,1,2
20-Aug-15,27-Jul-02,SO47239,371,21384,9,1,1
25-Aug-15,27-Jul-02,SO47281,389,17099,7,1,1
14-Sep-15,27-Jul-02,SO47555,368,15674,8,1,1
19-Sep-15,27-Jul-02,SO47580,389,14080,1,1,1
10-Feb-15,28-Jul-02,SO47745,360,12998,9,1,1
11-Jun-15,28-Jul-02,SO48118,377,16309,8,1,1
10-Jul-15,28-Jul-02,SO47773,324,15345,4,1,1
09-Nov-15,28-Jul-02,SO47525,379,21889,9,1,2
11-Nov-15,28-Jul-02,SO48154,377,22402,9,1,1
08-Dec-15,28-Jul-02,SO47155,370,13801,7,1,2
13-Oct-15,28-Jul-02,SO47815,371,22033,9,1,1
24-Nov-15,28-Jul-02,SO48227,368,14813,7,1,2
17-Aug-15,28-Jul-02,SO47208,369,21359,9,1,2
25-Aug-15,28-Jul-02,SO47290,368,21558,9,1,1
26-Aug-15,28-Jul-02,SO47293,385,19192,10,1,1
26-Aug-15,28-Jul-02,SO47298,371,13403,1,1,1
23-Sep-15,28-Jul-02,SO47608,352,26322,1,1,2
09-Sep-15,29-Jul-02,SO47509,368,21957,9,1,1
09-Nov-15,29-Jul-02,SO47520,389,19263,10,1,1
15-Oct-15,29-Jul-02,SO47834,375,22196,9,1,2
14-Aug-15,29-Jul-02,SO47185,356,12133,10,1,2
19-Aug-15,29-Jul-02,SO47221,370,13823,7,1,1
19-Sep-15,29-Jul-02,SO47587,371,21874,9,1,1
25-Sep-15,29-Jul-02,SO47621,385,14044,4,1,2
26-Sep-15,29-Jul-02,SO47635,354,12216,10,1,1
11-Mar-15,30-Jul-02,SO48103,377,16389,8,1,1
11-May-15,30-Jul-02,SO48111,383,14112,4,1,2
11-Aug-15,30-Jul-02,SO48131,360,20483,6,1,1
09-Dec-15,30-Jul-02,SO47533,371,21886,9,1,2
14-Aug-15,30-Jul-02,SO47179,377,28848,6,1,1
27-Aug-15,30-Jul-02,SO47307,334,20711,10,1,2
24-Sep-15,30-Jul-02,SO47617,377,21943,9,1,1
10-Jan-15,31-Jul-02,SO47731,362,12283,10,1,2
10-Oct-15,31-Jul-02,SO47788,379,16546,10,1,2
20-Oct-15,31-Jul-02,SO47878,358,12702,9,1,2
27-Nov-15,31-Jul-02,SO48251,389,17641,7,1,2
31-Aug-15,31-Jul-02,SO47342,360,26304,1,1,1
13-Sep-15,31-Jul-02,SO47545,354,28553,7,1,2
20-Sep-15,31-Jul-02,SO47590,356,26312,1,1,2
26-Sep-15,31-Jul-02,SO47631,352,26325,1,1,2
11-Jun-15,13-Aug-02,SO48123,360,13080,9,1,2
09-Sep-15,13-Aug-02,SO47503,383,19299,10,1,2
12-Oct-15,13-Aug-02,SO48497,360,26606,1,1,1
28-Oct-15,13-Aug-02,SO47935,375,22194,9,1,2
31-Oct-15,13-Aug-02,SO47955,377,16554,10,1,2
13-Nov-15,13-Aug-02,SO48166,368,13484,4,1,1
16-Nov-15,13-Aug-02,SO48177,385,17633,7,1,1
28-Aug-15,13-Aug-02,SO47319,370,13299,4,1,2
31-Aug-15,13-Aug-02,SO47346,360,12585,9,1,1
09-Aug-15,14-Aug-02,SO47493,358,28569,7,1,1
10-Aug-15,14-Aug-02,SO47782,377,22032,9,1,1
12-Nov-15,14-Aug-02,SO48512,352,20656,6,1,1
30-Oct-15,14-Aug-02,SO47954,322,26191,9,1,2
30-Aug-15,14-Aug-02,SO47331,332,20807,10,1,1
20-Sep-15,14-Aug-02,SO47591,360,26313,4,1,1
22-Sep-15,14-Aug-02,SO47604,375,21876,9,1,1
26-Sep-15,14-Aug-02,SO47633,371,21894,9,1,2
26-Sep-15,14-Aug-02,SO47634,356,11570,8,1,1
12-Aug-15,15-Aug-02,SO48482,387,24912,9,1,2
11-Nov-15,15-Aug-02,SO48155,371,22408,9,1,1
10-Dec-15,15-Aug-02,SO47810,332,26204,9,1,1
13-Oct-15,15-Aug-02,SO47813,383,14098,1,1,1
13-Oct-15,15-Aug-02,SO47812,377,16252,8,1,2
18-Oct-15,15-Aug-02,SO47854,320,15341,4,1,2
21-Nov-15,15-Aug-02,SO48212,362,12289,10,1,2
23-Nov-15,15-Aug-02,SO48226,326,26444,9,1,1
10-Feb-15,16-Aug-02,SO47740,324,15337,4,1,2
11-Feb-15,16-Aug-02,SO48100,356,26546,4,1,1
10-Apr-15,16-Aug-02,SO47760,371,13482,4,1,2
09-Jul-15,16-Aug-02,SO47491,369,15932,8,1,1
10-Jul-15,16-Aug-02,SO47771,377,22181,9,1,1
12-Aug-15,16-Aug-02,SO48477,352,26611,4,1,2
10-Dec-15,16-Aug-02,SO47808,342,26161,9,1,2
17-Oct-15,16-Aug-02,SO47848,358,26328,4,1,1
18-Sep-15,16-Aug-02,SO47577,370,21891,9,1,1
27-Sep-15,16-Aug-02,SO47638,362,26319,4,1,2
29-Sep-15,16-Aug-02,SO47642,383,17109,7,1,1
10-Aug-15,17-Aug-02,SO47781,379,25991,6,1,2
11-Oct-15,17-Aug-02,SO48144,370,16823,10,1,1
12-Oct-15,17-Aug-02,SO48498,387,24920,9,1,2
11-Nov-15,17-Aug-02,SO48153,362,26575,4,1,1
10-Dec-15,17-Aug-02,SO47803,379,22000,9,1,2
11-Dec-15,17-Aug-02,SO48162,369,13714,1,1,2
13-Oct-15,17-Aug-02,SO47816,369,22174,9,1,2
20-Nov-15,17-Aug-02,SO48205,362,26509,1,1,1
22-Sep-15,17-Aug-02,SO47602,322,19174,7,1,2
10-Aug-15,18-Aug-02,SO47778,354,12284,10,1,1
10-Sep-15,18-Aug-02,SO47786,370,14719,7,1,1
12-Dec-15,18-Aug-02,SO48522,370,15064,7,1,2
16-Oct-15,18-Aug-02,SO47836,356,28707,7,1,2
24-Oct-15,18-Aug-02,SO47906,338,27082,6,1,2
20-Nov-15,18-Aug-02,SO48210,354,13089,9,1,2
27-Nov-15,18-Aug-02,SO48263,328,26435,9,1,2
25-Sep-15,18-Aug-02,SO47623,369,21569,9,1,1
11-Jun-15,19-Aug-02,SO48120,324,15388,4,1,2
10-Sep-15,19-Aug-02,SO47787,368,16585,10,1,1
12-Dec-15,19-Aug-02,SO48521,371,16422,8,1,2
16-Oct-15,19-Aug-02,SO47844,371,21996,9,1,1
28-Nov-15,19-Aug-02,SO48265,369,16945,10,1,1
24-Sep-15,19-Aug-02,SO47616,371,21873,9,1,1
12-Jan-15,20-Aug-02,SO48401,375,16451,8,1,1
10-Feb-15,20-Aug-02,SO47746,358,13022,9,1,2
11-Mar-15,20-Aug-02,SO48105,356,26513,1,1,1
12-Dec-15,20-Aug-02,SO48525,385,14284,1,1,1
20-Oct-15,20-Aug-02,SO47872,379,14790,7,1,2
30-Oct-15,20-Aug-02,SO47948,369,13450,1,1,1
14-Dec-15,20-Aug-02,SO48556,377,22936,9,1,2
16-Dec-15,20-Aug-02,SO48577,334,26571,9,1,1
19-Sep-15,20-Aug-02,SO47582,373,13433,4,1,2
10-Jul-15,21-Aug-02,SO47772,369,22195,9,1,2
10-Aug-15,21-Aug-02,SO47783,371,22197,9,1,1
16-Oct-15,21-Aug-02,SO47838,371,13456,1,1,1
18-Oct-15,21-Aug-02,SO47851,358,26331,1,1,1
25-Oct-15,21-Aug-02,SO47915,360,26351,4,1,1
18-Nov-15,21-Aug-02,SO48196,326,26440,9,1,2
11-Jan-15,22-Aug-02,SO48098,377,22400,9,1,2
12-Feb-15,22-Aug-02,SO48413,383,14288,4,1,2
10-Mar-15,22-Aug-02,SO47747,371,16253,8,1,1
10-Mar-15,22-Aug-02,SO47753,360,13020,9,1,2
12-May-15,22-Aug-02,SO48451,358,13107,9,1,2
10-Oct-15,22-Aug-02,SO47789,375,13453,4,1,2
16-Oct-15,22-Aug-02,SO47842,322,15338,4,1,2
23-Oct-15,22-Aug-02,SO47900,362,13035,9,1,2
24-Sep-15,22-Aug-02,SO47619,356,12689,9,1,1
30-Sep-15,22-Aug-02,SO47653,324,20163,8,1,1
12-Feb-15,23-Aug-02,SO48417,368,22932,9,1,2
11-Mar-15,23-Aug-02,SO48106,360,20546,6,1,2
17-Oct-15,23-Aug-02,SO47845,369,16206,8,1,2
19-Oct-15,23-Aug-02,SO47858,385,19302,10,1,1
22-Oct-15,23-Aug-02,SO47891,373,16290,8,1,2
26-Oct-15,23-Aug-02,SO47921,379,14796,7,1,2
30-Oct-15,23-Aug-02,SO47951,356,12700,9,1,2
16-Nov-15,23-Aug-02,SO48181,370,13705,1,1,1
18-Nov-15,23-Aug-02,SO48191,330,19292,7,1,2
20-Nov-15,23-Aug-02,SO48209,320,15369,1,1,2
24-Nov-15,23-Aug-02,SO48233,371,22850,9,1,2
13-Dec-15,23-Aug-02,SO48545,360,12335,10,1,1
23-Sep-15,23-Aug-02,SO47607,389,14081,4,1,2
12-Jan-15,24-Aug-02,SO48409,370,22940,9,1,1
12-Feb-15,24-Aug-02,SO48416,320,15472,1,1,2
09-Aug-15,24-Aug-02,SO47495,368,16196,8,1,1
10-Oct-15,24-Aug-02,SO47790,371,22173,9,1,1
30-Oct-15,24-Aug-02,SO47947,387,14109,4,1,1
23-Sep-15,24-Aug-02,SO47605,389,17187,7,1,2
24-Sep-15,24-Aug-02,SO47618,379,21947,9,1,2
11-Jun-15,25-Aug-02,SO48116,381,19312,10,1,2
09-Oct-15,25-Aug-02,SO47515,354,26308,1,1,2
09-Nov-15,25-Aug-02,SO47522,387,14089,4,1,2
26-Oct-15,25-Aug-02,SO47925,385,24900,9,1,2
26-Oct-15,25-Aug-02,SO47927,330,26188,9,1,2
13-Dec-15,25-Aug-02,SO48536,387,14256,1,1,1
16-Dec-15,25-Aug-02,SO48568,326,19296,7,1,2
18-Dec-15,25-Aug-02,SO48590,352,28757,7,1,1
24-Sep-15,25-Aug-02,SO47615,342,15329,4,1,2
30-Sep-15,25-Aug-02,SO47655,385,24889,9,1,2
12-Nov-15,26-Aug-02,SO48506,379,15072,7,1,2
09-Dec-15,26-Aug-02,SO47528,352,11598,8,1,1
12-Dec-15,26-Aug-02,SO48531,360,13105,9,1,2
29-Oct-15,26-Aug-02,SO47939,371,21987,9,1,2
18-Nov-15,26-Aug-02,SO48192,377,13702,4,1,1
18-Nov-15,26-Aug-02,SO48197,322,26422,9,1,2
19-Dec-15,26-Aug-02,SO48601,362,28728,7,1,2
20-Dec-15,26-Aug-02,SO48616,373,13721,1,1,2
30-Sep-15,26-Aug-02,SO47651,377,25911,6,1,1
12-Aug-15,27-Aug-02,SO48478,371,22929,9,1,1
17-Dec-15,27-Aug-02,SO48586,354,13113,9,1,1
17-Dec-15,27-Aug-02,SO48587,322,26568,9,1,2
26-Sep-15,27-Aug-02,SO47632,342,27060,6,1,2
27-Sep-15,27-Aug-02,SO47639,328,15321,4,1,2
29-Sep-15,27-Aug-02,SO47644,375,15693,8,1,1
14-Oct-15,28-Aug-02,SO47824,368,16267,8,1,1
15-Oct-15,28-Aug-02,SO47833,373,22031,9,1,2
26-Oct-15,28-Aug-02,SO47924,377,22171,9,1,1
27-Oct-15,28-Aug-02,SO47930,377,21982,9,1,1
18-Nov-15,28-Aug-02,SO48195,371,22399,9,1,1
14-Dec-15,28-Aug-02,SO48551,330,20833,8,1,1
20-Dec-15,28-Aug-02,SO48615,383,19360,10,1,2
22-Dec-15,28-Aug-02,SO48639,358,20670,6,1,2
26-Dec-15,28-Aug-02,SO48681,352,13160,9,1,2
17-Sep-15,28-Aug-02,SO47569,379,21959,9,1,1
24-Oct-15,29-Aug-02,SO47911,358,13077,9,1,2
17-Dec-15,29-Aug-02,SO48578,377,17207,10,1,1
30-Sep-15,29-Aug-02,SO47654,387,24615,9,1,1
10-Jun-15,30-Aug-02,SO47767,381,24902,9,1,2
12-Oct-15,30-Aug-02,SO48499,358,13132,9,1,2
19-Oct-15,30-Aug-02,SO47862,379,22199,9,1,1
19-Oct-15,30-Aug-02,SO47861,356,20470,6,1,1
21-Nov-15,30-Aug-02,SO48211,385,17634,7,1,1
21-Nov-15,30-Aug-02,SO48216,324,20719,8,1,2
23-Nov-15,30-Aug-02,SO48222,381,14116,1,1,1
28-Nov-15,30-Aug-02,SO48266,370,13713,1,1,1
28-Nov-15,30-Aug-02,SO48269,324,20863,10,1,2
18-Dec-15,30-Aug-02,SO48596,373,23101,9,1,2
12-Apr-15,31-Aug-02,SO48438,362,13117,9,1,2
11-Oct-15,31-Aug-02,SO48141,354,12299,10,1,1
11-Nov-15,31-Aug-02,SO48156,377,22581,9,1,2
14-Oct-15,31-Aug-02,SO47827,370,22175,9,1,1
16-Dec-15,31-Aug-02,SO48573,328,15419,1,1,1
22-Dec-15,31-Aug-02,SO48630,358,26623,1,1,2
17-Sep-15,31-Aug-02,SO47568,375,21885,9,1,1
20-Sep-15,31-Aug-02,SO47593,324,26135,9,1,2
10-Jan-15,13-Sep-02,SO47738,326,26165,9,1,2
10-May-15,13-Sep-02,SO47762,352,26330,1,1,1
11-Jul-15,13-Sep-02,SO48127,342,20598,8,1,1
10-Dec-15,13-Sep-02,SO47800,373,14798,7,1,2
30-Oct-15,13-Sep-02,SO47946,369,14802,7,1,2
20-Nov-15,13-Sep-02,SO48202,356,12225,8,1,2
27-Nov-15,13-Sep-02,SO48257,320,19282,7,1,1
27-Nov-15,13-Sep-02,SO48253,369,14926,7,1,1
14-Dec-15,13-Sep-02,SO48554,362,26622,1,1,2
15-Dec-15,13-Sep-02,SO48566,375,22906,9,1,2
21-Dec-15,13-Sep-02,SO48629,389,24916,9,1,2
29-Sep-15,13-Sep-02,SO47646,352,20373,6,1,2
01-Nov-15,14-Sep-01,SO45131,344,25979,1,1,2
12-Jan-15,14-Sep-02,SO48407,375,22913,9,1,1
16-Nov-15,14-Sep-02,SO48179,369,16828,10,1,2
30-Nov-15,14-Sep-02,SO48280,377,13487,4,1,2
19-Dec-15,14-Sep-02,SO48607,377,22946,9,1,1
20-Dec-15,14-Sep-02,SO48625,336,26547,9,1,1
01-Apr-15,15-Sep-01,SO45098,310,29167,1,1,2
12-Jan-15,15-Sep-02,SO48405,356,12316,10,1,2
10-Nov-15,15-Sep-02,SO47796,371,21979,9,1,2
11-Nov-15,15-Sep-02,SO48148,362,11614,8,1,2
28-Oct-15,15-Sep-02,SO47934,385,14106,4,1,1
14-Nov-15,15-Sep-02,SO48171,370,16313,8,1,2
20-Nov-15,15-Sep-02,SO48207,373,22407,9,1,1
30-Nov-15,15-Sep-02,SO48282,362,26540,4,1,1
22-Dec-15,15-Sep-02,SO48631,375,17185,10,1,1
28-Dec-15,15-Sep-02,SO48695,362,26624,1,1,1
10-Apr-15,16-Sep-02,SO47755,387,17195,7,1,2
19-Oct-15,16-Sep-02,SO47866,352,12990,9,1,1
13-Nov-15,16-Sep-02,SO48167,362,26539,4,1,1
26-Nov-15,16-Sep-02,SO48250,370,22572,9,1,1
26-Dec-15,16-Sep-02,SO48676,370,13729,1,1,1
01-Jul-15,17-Sep-01,SO45112,324,20558,10,1,2
11-Dec-15,17-Sep-02,SO48161,371,16938,10,1,2
30-Oct-15,17-Sep-02,SO47950,356,26484,4,1,2
26-Dec-15,17-Sep-02,SO48682,354,13091,9,1,1
14-Jan-15,18-Sep-01,SO45150,346,25980,1,1,2
30-Oct-15,18-Sep-02,SO47945,370,14791,7,1,2
23-Dec-15,18-Sep-02,SO48652,368,22951,9,1,1
01-May-15,19-Sep-01,SO45101,313,22748,6,1,2
10-Jul-15,19-Sep-02,SO47774,332,15346,4,1,1
12-Dec-15,19-Sep-02,SO48532,362,13112,9,1,1
15-Oct-15,19-Sep-02,SO47832,369,13478,1,1,1
29-Nov-15,19-Sep-02,SO48274,370,22404,9,1,1
30-Nov-15,19-Sep-02,SO48285,322,15372,1,1,1
18-Dec-15,19-Sep-02,SO48597,352,26650,4,1,1
01-Aug-15,20-Sep-01,SO45115,348,25984,4,1,2
12-Mar-15,20-Sep-02,SO48428,371,13733,1,1,1
12-May-15,20-Sep-02,SO48444,362,26618,4,1,2
12-Jul-15,20-Sep-02,SO48462,328,20828,8,1,2
13-Oct-15,20-Sep-02,SO47820,352,13025,9,1,2
29-Oct-15,20-Sep-02,SO47941,356,13010,9,1,2
30-Oct-15,20-Sep-02,SO47943,385,17196,7,1,2
29-Nov-15,20-Sep-02,SO48275,387,24907,9,1,2
17-Dec-15,20-Sep-02,SO48581,352,26632,1,1,2
29-Dec-15,20-Sep-02,SO48710,354,12305,10,1,2
01-Jan-15,21-Sep-01,SO45080,332,14657,1,1,2
12-May-15,21-Sep-02,SO48448,375,22987,9,1,2
11-Nov-15,21-Sep-02,SO48150,369,16822,10,1,2
10-Dec-15,21-Sep-02,SO47806,340,15348,1,1,1
16-Oct-15,21-Sep-02,SO47839,320,20838,10,1,1
23-Oct-15,21-Sep-02,SO47902,360,13076,9,1,2
16-Nov-15,21-Sep-02,SO48184,381,24908,9,1,2
13-Dec-15,21-Sep-02,SO48541,368,22943,9,1,2
17-Dec-15,21-Sep-02,SO48582,342,15428,4,1,2
24-Dec-15,21-Sep-02,SO48663,362,13118,9,1,2
01-Nov-15,22-Sep-01,SO45136,312,19084,9,1,2
18-Oct-15,22-Sep-02,SO47856,362,12995,9,1,2
20-Oct-15,22-Sep-02,SO47874,373,13462,1,1,2
24-Dec-15,22-Sep-02,SO48654,375,17094,10,1,1
29-Dec-15,22-Sep-02,SO48712,338,27252,6,1,2
12-Jul-15,23-Sep-02,SO48473,352,26641,4,1,2
11-Aug-15,23-Sep-02,SO48133,377,22571,9,1,2
10-Dec-15,23-Sep-02,SO47807,379,16575,10,1,1
20-Oct-15,23-Sep-02,SO47870,383,19305,10,1,1
21-Oct-15,23-Sep-02,SO47883,352,26481,4,1,1
28-Oct-15,23-Sep-02,SO47932,373,16561,10,1,1
25-Nov-15,23-Sep-02,SO48242,356,26532,4,1,2
14-Dec-15,23-Sep-02,SO48549,375,14946,7,1,2
20-Dec-15,23-Sep-02,SO48624,362,13109,9,1,2
28-Dec-15,23-Sep-02,SO48697,371,22933,9,1,2
01-Jun-15,24-Sep-01,SO45103,310,29140,1,1,1
01-Sep-15,24-Sep-01,SO45121,310,29169,1,1,2
28-Nov-15,24-Sep-02,SO48270,360,13081,9,1,2
25-Dec-15,24-Sep-02,SO48668,389,18626,8,1,2
01-Dec-15,25-Sep-01,SO45139,314,12468,7,1,1
13-Jan-15,25-Sep-01,SO45146,310,14950,10,1,2
12-Feb-15,25-Sep-02,SO48411,371,17182,10,1,1
12-May-15,25-Sep-02,SO48450,362,26645,4,1,1
12-Sep-15,25-Sep-02,SO48486,342,20866,10,1,1
12-Nov-15,25-Sep-02,SO48513,320,15417,4,1,1
15-Oct-15,25-Sep-02,SO47830,383,19308,10,1,2
24-Nov-15,25-Sep-02,SO48235,320,15367,1,1,1
26-Nov-15,25-Sep-02,SO48246,354,12218,8,1,2
16-Dec-15,25-Sep-02,SO48567,377,14948,7,1,1
01-Nov-15,26-Sep-01,SO45133,314,29163,1,1,1
12-Jan-15,26-Sep-02,SO48402,379,17627,10,1,2
14-Oct-15,26-Sep-02,SO47828,368,21984,9,1,2
21-Nov-15,26-Sep-02,SO48217,324,15380,1,1,1
12-Mar-15,27-Sep-02,SO48430,360,26633,4,1,2
20-Dec-15,27-Sep-02,SO48617,371,13725,4,1,1
21-Jan-15,28-Sep-01,SO45198,313,14847,10,1,1
12-May-15,28-Sep-02,SO48440,336,19309,7,1,2
12-Oct-15,28-Sep-02,SO48500,358,13135,9,1,1
23-Nov-15,28-Sep-02,SO48223,383,14120,4,1,2
13-Dec-15,28-Sep-02,SO48538,379,22905,9,1,1
18-Dec-15,28-Sep-02,SO48589,387,17646,7,1,1
23-Dec-15,28-Sep-02,SO48648,354,26610,4,1,2
01-Mar-15,29-Sep-01,SO45090,310,29170,4,1,2
17-Jan-15,29-Sep-01,SO45172,334,18008,7,1,2
12-May-15,29-Sep-02,SO48445,342,15411,4,1,2
12-May-15,29-Sep-02,SO48443,352,12232,8,1,1
11-Jun-15,29-Sep-02,SO48121,369,22410,9,1,2
22-Nov-15,29-Sep-02,SO48221,336,15365,4,1,2
16-Jan-15,30-Sep-01,SO45170,351,11462,9,1,1
12-Jan-15,30-Sep-02,SO48403,383,14285,4,1,2
11-Nov-15,30-Sep-02,SO48158,328,26433,9,1,2
25-Nov-15,30-Sep-02,SO48239,373,13700,4,1,1
13-Dec-15,30-Sep-02,SO48537,362,12318,10,1,1
14-Dec-15,30-Sep-02,SO48550,326,19315,7,1,1
24-Dec-15,30-Sep-02,SO48662,369,22938,9,1,2
